dst,src,Protocol,pktcount,pktcount,label
16.0,10.0,3,63336,63336,0
16.0,0.0,3,18306,18306,0
16.0,0.0,3,18306,18306,0
16.0,0.0,3,18306,18306,0
16.0,0.0,3,18306,18306,0
16.0,0.0,3,18306,18306,0
16.0,0.0,3,18306,18306,0
16.0,0.0,3,18306,18306,0
16.0,0.0,3,18306,18306,0
16.0,0.0,3,18306,18306,0
16.0,0.0,3,18306,18306,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,10.0,3,49807,49807,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,10.0,3,103866,103866,0
16.0,10.0,3,103866,103866,0
16.0,10.0,3,103866,103866,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,10.0,3,49807,49807,0
16.0,0.0,3,58837,58837,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,0.0,3,4777,4777,1
16.0,10.0,3,63336,63336,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,10.0,3,49807,49807,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,4777,4777,1
16.0,0.0,3,4777,4777,1
16.0,0.0,3,4777,4777,1
16.0,0.0,3,4777,4777,1
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,10.0,3,49807,49807,0
16.0,0.0,3,58837,58837,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,10.0,3,63336,63336,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,10.0,3,134994,134994,1
16.0,0.0,3,99327,99327,0
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,0.0,3,99327,99327,0
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
16.0,10.0,3,134994,134994,1
15.0,0.0,3,59972,59972,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,10.0,3,63336,63336,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
16.0,0.0,3,99327,99327,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
16.0,10.0,3,63336,63336,0
15.0,0.0,3,59972,59972,0
16.0,10.0,3,63336,63336,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
16.0,0.0,3,99327,99327,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
16.0,0.0,3,18306,18306,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,59972,59972,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
16.0,0.0,3,18306,18306,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,46440,46440,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,113885,113885,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,127413,127413,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,127413,127413,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,113885,113885,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,113885,113885,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,87039,87039,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,127413,127413,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,100347,100347,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,73504,73504,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,73504,73504,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,127413,127413,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,127413,127413,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,127413,127413,0
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,134983,134983,1
15.0,0.0,3,127413,127413,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,0.0,3,72346,72346,0
16.0,13.0,3,85848,85848,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,13.0,3,85848,85848,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,13.0,3,85848,85848,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,13.0,3,126152,126152,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,72346,72346,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,0.0,3,58813,58813,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,126152,126152,0
16.0,13.0,3,18301,18301,0
16.0,1.0,3,24976,24976,1
16.0,1.0,3,24976,24976,1
16.0,1.0,3,24976,24976,1
16.0,1.0,3,24976,24976,1
16.0,13.0,3,126152,126152,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,126152,126152,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,18301,18301,0
16.0,0.0,3,72346,72346,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,126152,126152,0
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,13.0,3,126152,126152,0
16.0,13.0,3,126152,126152,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,126152,126152,0
16.0,13.0,3,126152,126152,0
16.0,13.0,3,126152,126152,0
16.0,13.0,3,126152,126152,0
16.0,13.0,3,126152,126152,0
16.0,13.0,3,126152,126152,0
16.0,13.0,3,126152,126152,0
16.0,13.0,3,126152,126152,0
16.0,13.0,3,126152,126152,0
16.0,1.0,3,24976,24976,1
16.0,13.0,3,18301,18301,0
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,24976,24976,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,24976,24976,1
16.0,1.0,3,24976,24976,1
16.0,1.0,3,24976,24976,1
16.0,1.0,3,24976,24976,1
16.0,1.0,3,24976,24976,1
16.0,1.0,3,34232,34232,1
16.0,0.0,3,72346,72346,0
16.0,0.0,3,72346,72346,0
16.0,1.0,3,24976,24976,1
16.0,13.0,3,85848,85848,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,13.0,3,85848,85848,0
16.0,1.0,3,34232,34232,1
16.0,13.0,3,85848,85848,0
16.0,0.0,3,72346,72346,0
16.0,13.0,3,85848,85848,0
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,1.0,3,34232,34232,1
16.0,13.0,3,85848,85848,0
16.0,10.0,3,117341,117341,0
16.0,13.0,3,4661,4661,1
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,13.0,3,4661,4661,1
16.0,10.0,3,103808,103808,0
16.0,10.0,3,117341,117341,0
16.0,13.0,3,18301,18301,0
16.0,0.0,3,72346,72346,0
16.0,10.0,3,103808,103808,0
16.0,10.0,3,103808,103808,0
16.0,10.0,3,103808,103808,0
16.0,10.0,3,103808,103808,0
16.0,10.0,3,103808,103808,0
16.0,10.0,3,103808,103808,0
16.0,10.0,3,117341,117341,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,4661,4661,1
16.0,13.0,3,18301,18301,0
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,13.0,3,18301,18301,0
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,10.0,3,90275,90275,0
16.0,10.0,3,90275,90275,0
16.0,10.0,3,90275,90275,0
16.0,10.0,3,90275,90275,0
16.0,10.0,3,90275,90275,0
16.0,10.0,3,90275,90275,0
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,1.0,3,24976,24976,1
16.0,13.0,3,4661,4661,1
16.0,10.0,3,103808,103808,0
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
16.0,13.0,3,4661,4661,1
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
15.0,12.0,3,37425,37425,0
16.0,10.0,3,103808,103808,0
15.0,12.0,3,37425,37425,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
16.0,10.0,3,117341,117341,0
15.0,12.0,3,37425,37425,0
16.0,10.0,3,117341,117341,0
15.0,12.0,3,37425,37425,0
